Term: 36 months,-32.22491125986384
Term: 60 months,-32.08727826491715
Loan_Grade:A,36.85318408912622
Loan_Grade:B,14.900796997693128
Loan_Grade:C,-4.474783379402766
Loan_Grade:D,-42.93079390294108
Loan_Grade:E,-4.670296048089552
Loan_Grade:F,-5.862409203224995
Loan_Grade:G,-2.1169005547903073
Loan_SubGrade:A1,5.872010983216755
Loan_SubGrade:A2,5.843803615514553
Loan_SubGrade:A3,3.5200461672253556
Loan_SubGrade:A4,9.8743324694639
Loan_SubGrade:A5,6.380159453630811
Loan_SubGrade:B1,2.4089138166860065
Loan_SubGrade:B2,4.275578679887719
Loan_SubGrade:B3,0.9647103421808857
Loan_SubGrade:B4,4.984922403132002
Loan_SubGrade:B5,-0.048146772297262434
Loan_SubGrade:C1,2.0444051226559368
Loan_SubGrade:C2,1.2173767131311124
Loan_SubGrade:C3,-0.31603835818202564
Loan_SubGrade:C4,-2.71202597248293
Loan_SubGrade:C5,-6.882616281245919
Loan_SubGrade:D1,-5.548133632747314
Loan_SubGrade:D2,-5.257364548942996
Loan_SubGrade:D3,-2.784369299426754
Loan_SubGrade:D4,-5.874115411114666
Loan_SubGrade:D5,-21.26611858631802
Loan_SubGrade:E1,3.44030298003142
Loan_SubGrade:E2,-0.3116572410639214
Loan_SubGrade:E3,-1.399300921027286
Loan_SubGrade:E4,-0.8808039470783007
Loan_SubGrade:E5,-7.215786065175986
Loan_SubGrade:F1,-2.07063452200421
Loan_SubGrade:F2,-1.1081185011327288
Loan_SubGrade:F3,-0.3282484792077164
Loan_SubGrade:F4,-0.190194062689331
Loan_SubGrade:F5,-0.031690106368312876
Loan_SubGrade:G1,-1.0753052310209408
Loan_SubGrade:G2,-0.12104442558039519
Loan_SubGrade:G3,0.0
Loan_SubGrade:G4,-0.018738055076952254
Loan_SubGrade:G5,-0.009653013997664477
Employment_Length:1 year,4.608020715709617
Employment_Length:10+ years,-2.607788537658065
Employment_Length:2 years,5.939477468535476
Employment_Length:3 years,1.9343901780996844
Employment_Length:4 years,-1.8430443992644672
Employment_Length:5 years,1.2959821338825974
Employment_Length:6 years,1.9785171595582152
Employment_Length:7 years,0.437697870896739
Employment_Length:8 years,-0.8263101041702317
Employment_Length:9 years,0.34884269145200153
Employment_Length:< 1 year,10.275444682221112
Employment_Length:unknown,-2.752571532751746
Home_Ownership:ANY,0.040019216934293715
Home_Ownership:MORTGAGE,13.05994729360036
Home_Ownership:OWN,-2.9646150060550607
Home_Ownership:RENT,7.846629761996265
Loan_Title:Business,-0.30665833538316795
Loan_Title:Car financing,0.9199525531963884
Loan_Title:Credit card refinancing,23.638233722782118
Loan_Title:Debt consolidation,-17.515623338584664
Loan_Title:Green loan,0.0
Loan_Title:Home buying,-1.2415936513869281
Loan_Title:Home improvement,-5.57762252526081
Loan_Title:Major purchase,-2.85575506696815
Loan_Title:Medical expenses,-6.615941174419358
Loan_Title:Moving and relocation,-1.4662286434540934
Loan_Title:Other,-2.850591028324991
Loan_Title:Vacation,0.09770362232003937
loan_amnt,-191.871367411982
int_rate,-113.48738022411872
installment,-199.52040305636916
annual_inc,-150.57438597799666
inq_last_6mths,-21.360649597403576
revol_bal,-34.700084668175926
total_pymnt,-153.5846815773443
total_rec_late_fee,-87.00312581196998
last_pymnt_amnt,-79.30107092091923
acc_open_past_24mths,-56.57687136566358
delinq_amnt,-0.3228006453796156
tax_liens,-0.17896116926867925
tot_hi_cred_lim,-212.0651284280223
total_bal_ex_mort,-47.79201278228182
total_bc_limit,-262.87619591170846
total_il_high_credit_limit,-288.57294771003325
