Term: 36 months,-5.5659341592174645
Term: 60 months,0.50155684481913
Loan_Grade:A,175.2715965664294
Loan_Grade:B,110.59565281676701
Loan_Grade:C,10.437747947707091
Loan_Grade:D,-51.468383928898824
Loan_Grade:E,-2.2339121928386927
Loan_Grade:F,-5.416368561706687
Loan_Grade:G,-0.8139880544126944
Loan_SubGrade:A1,17.656817917084158
Loan_SubGrade:A2,8.84999917594113
Loan_SubGrade:A3,2.117802662456858
Loan_SubGrade:A4,14.28258963937684
Loan_SubGrade:A5,2.675519551206186
Loan_SubGrade:B1,10.117235571686695
Loan_SubGrade:B2,6.034608273084044
Loan_SubGrade:B3,1.1156727578169197
Loan_SubGrade:B4,5.219618176747163
Loan_SubGrade:B5,7.062899414232319
Loan_SubGrade:C1,6.874974641512293
Loan_SubGrade:C2,-0.48019260024559024
Loan_SubGrade:C3,0.8558849052812243
Loan_SubGrade:C4,-0.6731239796695953
Loan_SubGrade:C5,-3.324482314502203
Loan_SubGrade:D1,0.41784527798286936
Loan_SubGrade:D2,0.0195861544568162
Loan_SubGrade:D3,-1.4057144692301984
Loan_SubGrade:D4,-2.6853207380374613
Loan_SubGrade:D5,-9.568622184019182
Loan_SubGrade:E1,1.7926035772285893
Loan_SubGrade:E2,-0.053713609814092345
Loan_SubGrade:E3,-1.1502924331531816
Loan_SubGrade:E4,-0.06069881844696728
Loan_SubGrade:E5,-2.438189134382404
Loan_SubGrade:F1,-0.5348357077861904
Loan_SubGrade:F2,-0.11767053535309761
Loan_SubGrade:F3,-0.06032256765351973
Loan_SubGrade:F4,-0.0071458138569979145
Loan_SubGrade:F5,0.0
Loan_SubGrade:G1,-0.30340659181993174
Loan_SubGrade:G2,-0.0016314617490732217
Loan_SubGrade:G3,0.0
Loan_SubGrade:G4,0.0
Loan_SubGrade:G5,0.0
Employment_Length:1 year,0.9138316832596804
Employment_Length:10+ years,0.45929581657243873
Employment_Length:2 years,0.5598371602364325
Employment_Length:3 years,-0.3046841413914423
Employment_Length:4 years,-0.46416117899270304
Employment_Length:5 years,-0.36389100837580285
Employment_Length:6 years,1.7201888311181075
Employment_Length:7 years,0.262831920770488
Employment_Length:8 years,-0.8018127364116865
Employment_Length:9 years,-0.01604076175169413
Employment_Length:< 1 year,4.690756057532598
Employment_Length:unknown,-4.810463561536561
Home_Ownership:ANY,0.0033665582158541457
Home_Ownership:MORTGAGE,11.49482082981019
Home_Ownership:OWN,0.26286942044124495
Home_Ownership:RENT,2.594105778797997
Loan_Title:Business,-0.11656489889769045
Loan_Title:Car financing,0.08656157862642055
Loan_Title:Credit card refinancing,18.440749189919647
Loan_Title:Debt consolidation,-6.449602794266062
Loan_Title:Green loan,0.0
Loan_Title:Home buying,-0.3432069965049608
Loan_Title:Home improvement,-0.5730186191738991
Loan_Title:Major purchase,-0.472329806805797
Loan_Title:Medical expenses,-0.5677907038552725
Loan_Title:Moving and relocation,-0.575219022806407
Loan_Title:Other,-4.626061667029759
Loan_Title:Vacation,-0.05876423769448481
loan_amnt,-7.487569521424745
int_rate,103.21002300061902
installment,36.265041671830566
annual_inc,-11.633170297517225
inq_last_6mths,-6.214709978502813
revol_bal,2.57451250321707
total_pymnt,-159.19235838708968
total_rec_late_fee,-53.005613809945686
last_pymnt_amnt,-11.240462972709343
acc_open_past_24mths,-4.821860303134519
delinq_amnt,0.0
tax_liens,-0.00224717890190927
tot_hi_cred_lim,-14.286113281279837
total_bal_ex_mort,8.243416793619096
total_bc_limit,-12.070607054347313
total_il_high_credit_limit,-7.608145889262076
