,rfc,logit,gbc,keras_ann,sk_ann
Term: 36 months,-5.609510554838797,484.32966114643426,6.578230040609482,0.1154693812308023,-11.084660139654321
Term: 60 months,0.4650827965243825,-700.037573438949,14.914168638359628,-1.0886023403153788,-11.595847862941003
Loan_Grade:A,175.20904356490053,273.90079822602456,27.398584922113958,1.8023755924074725,16.278855287596695
Loan_Grade:B,110.51663150618786,88.26337169023087,38.65331734304828,0.1825213464782674,6.498549038752974
Loan_Grade:C,10.341792173834657,-650.9798796089323,0.8514804043721969,-0.5355025448271257,-2.39898172444334
Loan_Grade:D,-51.52524290551994,-512.0532095311062,-10.390683020276033,-0.5656853690000806,-15.233183722433113
Loan_Grade:E,-2.196851271887227,-199.3880330528453,0.3596833831522962,0.30148205201307643,-2.763086843546603
Loan_Grade:F,-5.421346237117209,-32.30075171350949,-1.0901918827846568,-0.0009826580587116093,-2.146388663242465
Loan_Grade:G,-0.805512705678607,-13.46867361100659,0.017043990214275613,-0.029962116354012885,-0.5071907849098487
Loan_SubGrade:A1,17.662810820930225,38.692123760276736,18.711735112663746,0.12741835475776547,2.5416628564723407
Loan_SubGrade:A2,8.818164198695186,34.268742972234385,22.558012232739056,0.17206857887326968,2.6693572621146093
Loan_SubGrade:A3,2.082213177489593,17.259032714954017,2.8876981866533367,0.10681447125586917,1.4941933348653578
Loan_SubGrade:A4,14.295047098171842,0.0434626233893286,12.251865537766143,0.23085416583107493,4.139916889779075
Loan_SubGrade:A5,2.6823389399636635,-11.736566864045514,-1.176182362425694,0.2659707680491722,2.9630344435955944
Loan_SubGrade:B1,10.103071594235049,45.467714827714374,15.512327357442052,0.051998300341436016,1.1089180725559054
Loan_SubGrade:B2,6.085566911103675,50.06484708975229,24.09488114044225,0.07726813617288757,2.2338351686984472
Loan_SubGrade:B3,1.1257113117808812,21.759113987491048,5.982087204699104,0.04315976924893517,0.3612607344338653
Loan_SubGrade:B4,5.282942113028817,-1.2879489680170848,-6.322754922637004,0.19852627408360793,2.3319805291822715
Loan_SubGrade:B5,7.055038037585428,-46.212347352606194,12.691012267273885,0.1550895549738166,-0.095415332192133
Loan_SubGrade:C1,6.8445561991519615,50.63672572580838,0.7320329817143907,-0.037673543822488845,0.9104302725667319
Loan_SubGrade:C2,-0.4738060816781809,2.8779172651417633,1.641249369194472,0.1033526879805659,0.32756868660890504
Loan_SubGrade:C3,0.8742434925427481,-19.125071133649108,-13.284459385697446,0.07726830177812137,-0.08370804921241917
Loan_SubGrade:C4,-0.6901424451302857,-54.77247042941018,3.9236817732435134,0.01086788561571788,-1.2322494856472834
Loan_SubGrade:C5,-3.2864259276050682,-96.70784975555536,-4.644028031702532,-0.11949108193184442,-2.4892530761001668
Loan_SubGrade:D1,0.4131525664998547,20.06143283704457,-3.1089748293794512,-0.1104860732673502,-2.20293660791836
Loan_SubGrade:D2,0.058393650980832386,-0.12491803389991431,-2.6722198045419767,-0.024345846935342412,-1.7048418005858166
Loan_SubGrade:D3,-1.4131428234441925,-21.130319036643527,-7.007644991066677,-0.044035365778058166,-0.7741356580703995
Loan_SubGrade:D4,-2.632501069208449,-55.85051936502044,-1.9504998540106353,-0.01888250130923399,-2.256728904715541
Loan_SubGrade:D5,-9.577333463043955,-68.42596600754784,-12.756658159891773,-0.0575661324233262,-5.664072859280248
Loan_SubGrade:E1,1.7941408481395227,12.394175631162673,1.6380194002217283,0.026274792350471657,1.711066558173237
Loan_SubGrade:E2,-0.05495910566869801,0.0,-0.120135538815796,-0.03756998883523274,-0.14248879672731327
Loan_SubGrade:E3,-1.1342159389952595,-10.2111834956428,-0.8416181497756386,-0.0010595223395188196,-0.5660239673418505
Loan_SubGrade:E4,-0.05964119011179203,-15.010078756007552,-1.6963738937095192,-0.013329480939186705,-0.40492299103123286
Loan_SubGrade:E5,-2.4479246383471427,-36.302642107452925,-2.1037987179540485,-0.060078869805876775,-2.3361557984213603
Loan_SubGrade:F1,-0.5268846793660165,0.0,0.002039543233698305,0.042875592386983095,-0.7031702103655155
Loan_SubGrade:F2,-0.1240263984199967,0.0,-0.008932618191808595,-0.023468009975440955,-0.37862674313106276
Loan_SubGrade:F3,-0.07372296611089121,0.03557031090256582,-0.007716823245109769,-0.018026457249831675,-0.04536888122496355
Loan_SubGrade:F4,-0.004705045914914548,0.0,0.00044977642697423097,0.0,-0.08206291443154017
Loan_SubGrade:F5,0.0,0.0,0.0,0.0,-0.0432167484144447
Loan_SubGrade:G1,-0.3150044294452815,0.0,-0.01836944590149022,0.02273216794934778,-0.21750337066814748
Loan_SubGrade:G2,0.0,0.0,0.0,-0.035601490725316084,-0.012112726096320178
Loan_SubGrade:G3,0.0,0.0,0.0,0.0,0.0
Loan_SubGrade:G4,0.0,0.0,0.0,-0.019908556889166262,0.0
Loan_SubGrade:G5,0.0,0.0,0.0,0.0,0.0
Employment_Length:1 year,0.909898718551728,-0.07705135462672119,2.281001035108495,0.31746760182007255,1.6245602397171497
Employment_Length:10+ years,0.4440553932837673,-1.1370450140432646,-1.5279358180974338,0.7492822309687405,-0.670109406390269
Employment_Length:2 years,0.6131365991952129,0.13059745655411903,1.8053246480142744,-0.020071947273683312,2.6679438770695
Employment_Length:3 years,-0.3092760998682722,-0.39783854566853716,-0.3804499889670781,0.045033792842019645,1.1243159221811456
Employment_Length:4 years,-0.4726258688629885,-1.2139148797328574,-0.7641425652425204,0.06777345120461485,-0.825468113180855
Employment_Length:5 years,-0.3305380362563262,-0.2076191983014241,0.18161237659525398,0.24524324348864474,0.22891022986138196
